place_id,place_name,description,category,city,price,rating,time_minutes,lat,long,rating_count
362,Danau Rawa Pening,rawa pening pening adalah salah satu varian bahasa jawa dari kata wening yang artinya hening tenang damai bahasa jawa translit rawa pening adalah danau alam di kabupaten semarang jawa tengah dengan luas 2670 hektare ia menempati wilayah kecamatan ambarawa bawen tuntang dan banyubirurawa pening terletak di cekungan terendah lereng gunung merbabu gunung telomoyo dan gunung ungaran danau ini dangkal dan menjadi hulu bagi sungai tuntangx000d,Cagar Alam,Semarang,15000,44,,-7.2854929,110.4321671,15
363,Pantai Maron,pantai maron bahasa jawa translit pasisir maron yang terletak di sebelah barat semarang tepatnya di sekitar muara sungai silandak ini bisa ditempuh dari dua tempat yaitu dari bandara ahmad yani atau dari perumahan graha padma krapyak kirakira berjarak 3 km dari jalan raya kita sudah bisa sampai di lokasi jika menggunakan kendaraan bisa ditempuh sekitar 10 menit namun jika ingin jalan kaki dari ujung perumahan graha padma saja bisa memakan waktu 30 menitnnama maron sendiri konon karena pantai ini masih merupakan milik penerbangan tni angkatan darat penerbad karena merah maroon merupakan warna khas baret penerbad maka pantai ini disebut pantai maron memang kurang jelas siapa yang mengelola pantai maron yang jelas setiap masuk pantai maron kita cukup membayar 2 ribu rupiah untuk biaya parkirnjika berkunjung ke pantai maron pada sabtu sore minggu pagi minggu sore atau harihari libur bisa dipastikan banyak wisatawan dari area semarang maupun luar kota bahkan bisa dikatakan tidak kalah dari jumlah pelancong di parangtritis yogyakarta ataupun kuta bali hampir setiap sudut pantai dan warungwarung di tepi pantai penuh oleh pengunjung,Bahari,Semarang,5000,34,,-6.9545687,110.3600951,23
364,Water Blaster Bukit Candi Golf,buat kamu yang bingung mau rekreasi kemana di semarang langsung saja ke water blaster semarang waterpark yang menyediakan banyak permainan dan atraksi seru yang semuanya layak untuk dicoba dengan total lebih dari 20 wahana air yang siap memberikan pengalaman seru buat pecinta tantangan wahana air bendulan blaster warior jungle tree great wall sedikit dari puluhan wahana lain yang bisa dimainkan tentu semua ditunjang dengan fasilitas yang lengkap seperti gazebo family gazebo vip court dll semua ada untuk menambah kenyamanan setiap pengunjung yang akan bermain di waterpark kota lumpia ini,Taman Hiburan,Semarang,80000,42,60.0,-7.0218894,110.4383345,18
365,Waduk Jatibarang,waduk jatibarang merupakan sebuah waduk yang berada di kota semarang pembangunan waduk ini selesai setelah sekitar empat tahun pembangunan dan memulai proses pengisian air pada tanggal 5 mei 2014 bertepatan dengan hari air dunia ke22 oleh menteri pekerjaan umum djoko kirmanto bersama gubernur jawa tengah ganjar pranowo dan kepala balai besar wilayah sungai pemali juwana imam santosonwaduk jatibarang mulai resmi beroperasi pada 11 mei 2015 peresmian tersebut dilakukan oleh direktur jenderal sumber daya air kementerian pekerjaan umum dan perumahan rakyat mudjiadi bertepatan dengan peringatan hari air dunia ke23 tingkat provinsi jawa tengahnwaduk jatibarang mempunyai daya tampung 204 juta meter kubik selain untuk mengatasi masalah banjir juga menjadi salah satu destinasi wisata semarang karena di tengah waduk ini terdapat pulau kecil yang di dalamnya terdapat objek wisata lain yaitu goa kreo,Cagar Alam,Semarang,2500,43,,-7.0370499,110.3477586,19
366,Tirto Argo Siwarak,kolam renang tirto argo siwarak merupakan kolam renang yang berada di ungaran keberadaannya yang dekat dengan kota semarang menjadikan tempat wisata ini cukup populer bahkan tidak jarang wisatawan semarang dan sekitarnya datang berkunjung hadir dengan kolam renang dan taman rekreasi sederhana justru menjadi daya tarik tersendiri terbukti pengunjung yang datang tidak pernah surut bahkan selalu ada pengunjung dan ramai ketika liburan,Taman Hiburan,Semarang,20000,44,150.0,-7.132106000000001,110.394523,31
367,Wisata Lereng Kelir,wisata yang ada di kawasan gunung kelir ini memang mulai populer sejak awal tahun 2021 dan para wisatawan kerap berbondongbondong menuju kesana untuk meredam rasa penasaran tentang destinasi baru tersebut gunung kelir memiliki ketinggian lebih dari 2000 mdpl dan wisata lereng kelir berada diatas ketinggian mencapai 1384 mdpl dan 700mdpl dari ketinggian tersebut membuat hampir seluruh kawasan kota ambarawa bisa terlihat dan sebagian kecil wilayah semarang selatan wisata gardu pandang lereng kelir memang bisa dikatakan lebih tinggi dari tempat wisata gardu pandang lainnya yang ada di jawa tengah,Cagar Alam,Semarang,7000,43,,-7.3126613,110.3746785,30
368,Kampoeng Rawa,kampoeng rawa disebut juga kampung rawa adalah objek wisata di ambarawa jawa tengah yang terletak di sabuk hijau di sekitar danau rawa pening dibuka pada agustus 2012 tempat ini dimiliki dan dioperasikan oleh dua belas kelompok petani dan nelayan yang didanai oleh artha prima credit union kompleks tersebut dimaksudkan untuk mempengaruhi kesejahteraan petani dan melayani lokal disamping mempromosikan ekologi danau di wilayah tersebut fasilitasnya meliputi restoran mengapung pendopo pusat kerajinan tempat memancing dan dok pada hari libur tempat ini dikunjungi oleh ratusan pengunjung kompleks ini disengketakan perizinannya karena dibangun di sabuk hijau dan kemungkinan dampak ekologinya,Cagar Alam,Semarang,3000,45,,-7.267539000000001,110.418076,29
369,Monumen Palagan Ambarawa,monumen palagan ambarawa adalah sebuah monumen yang terdapat di ambarawa kabupaten semarangnmonumen ini merupakan simbol untuk mengenang sejarah pertempuran palagan ambarawa pada tanggal 12 desember 15 desember 1945 ambarawa pasukan sekutu yang terdesak dari magelang mengadakan pengunduran ke ambarawa dan pasukan tkr yang dipimpin kolonel soedirman berhasil menghancurkan sekutu pada tanggal 15 desember 1945 di mana kini diperingati sebagai hari infanterimonumen palagan ambarawa dibangun pada tahun 1973 dan diresmikan pada 15 desember 1974 oleh presiden soeharto gambaran singkat sejarah pertempuran bisa dilihat pada relief yang dibuat pada dinding monumen palagan ambarawandi monumen ini anda dapat menemukan peninggalan pemerintahan jepang dan belanda anda dapat melihat seragam para tentara jepang dan belanda senjata perang seragam tentara indonesia dan barang bersejarah lain untuk ukuran yang agak besar anda dapat menemukan beberapa tank kuno kendaraa angkut personil dan meriam yang digunakan dalam pertempuran tersebut yang paling menarik adalah anda dapat menemukan pesawat mustang belanda yang berhasil ditembak jatuh ke dalam rawa peningx000d,Budaya,Semarang,7500,44,20.0,-7.259886099999998,110.4025602,30
370,Benteng Pendem,benteng pendem cilacap bahasa belanda kustbatterij op de landtong te cilacap adalah benteng peninggalan belanda di pesisir pantai teluk penyu kabupaten cilacap jawa tengah yang dibangun pada tahun 1861 bangunan ini merupakan bekas markas pertahanan tentara hindia belanda yang dibangun di area seluas 65 hektare secara bertahap selama 18 tahun dari tahun 1861 hingga 1879 benteng pendem sempat tertutup tanah pesisir pantai dan tidak terurus benteng ini kemudian ditemukan dan mulai digali pemerintah cilacap tahun 1986 saat ini pemerintah kabupaten cilacap menjadikan benteng ini sebagai tempat wisata sejarahx000d,Budaya,Semarang,5000,42,60.0,-7.2706462,110.4103291,16
371,Wisata Eling Bening,sebuah fasilitas wisata yang dikelola dengan cara modern untuk menimbulkan kenikmatan berwisata seperti halnya yang diinginkan oleh anakanak muda namun tetap menyatu dengan lingkungan dengan keindahan alam tanpa melakukan kerusakan terhadap alam fasilitas wisata ini adalah wisata eling bening di perbukitan ngrawan eling bening sejatinya sebuah restoran yang mengusung konsep wisata keluarga eling bening menawarkan pemandangan alam yang sangat indah dengan view utama rawa pening keindahan itu disempurnakan lagi dengan adanya background gunung merbabu andong dan telomoyo yang terlihat berdiri dengan gagahx000d,Cagar Alam,Semarang,25000,43,90.0,-7.253109599999999,110.4264512,25
372,Gua Maria Kerep Ambarawa,gua maria kerep gua maria kerep ambarawa disinglkat gmka adalah sebuah tempat ziarah yang terletak di jalan tentara pelajar kelurahan panjang ambarawa tempat ini adalah tempat yang cukup baik untuk berdoa berziarah dan menyegarkan diri jaraknya sekitar 500 m dari terminal ambarawa karena jauh dari jalan raya maka daerah ini cukup tenang dari tempat ini dapat terlihat pemandangan gunung telomoyo gunung merbabu dan danau rawa pening gua maria kerep memiliki fasilitas bagi para peziarah antara lain jalan salib tempat doa lesehan gereja dan sebuah taman,Cagar Alam,Semarang,2000,48,,-7.255236400000001,110.3991897,24
373,Museum Kereta Ambarawa,museum kereta api ambarawa bahasa inggris indonesian railway museum ambarawa adalah sebuah stasiun kereta api yang sudah dialihfungsikan menjadi sebuah museum serta merupakan museum perkeretaapian pertama di indonesia museum ini memiliki koleksi kereta api yang pernah berjaya pada zamannya museum ini secara administratif berada di desa panjang ambarawa semarang museum yang terletak pada ketinggian 47440 meter ini termasuk dalam daerah operasi iv semarang dan dikelola oleh unit pusat pelestarian dan desain arsitektur pt kereta api indonesia bekerja sama dengan pemerintah provinsi jawa tengah,Budaya,Semarang,10000,45,60.0,-7.264598899999997,110.4046017,27
374,Hutan Pinus Kayon,tak dipungkiri hutan pinus kayon getasan dekat salatiga ini memang merupakan salah satu tempat wisata yang indah dan memanjakan mata pengunjung akan disuguhkan dengan jajaran hutan pinus yang rapi dan asri deretan pohon ini pun memang memikat dan tentunya hutan pinus kayon atau disebut hutan pinus kalipasang bisa menjadi salah satu alternatif wisata keluarga selain disana sudah terbilang komplit jalanjalan di dalam hutan pun sudah berupa cor dengan demikian tentunya makin memanjakan pengunjung saat explorasi kawasan wisata ini,Cagar Alam,Semarang,6000,44,,-7.395606000000001,110.4517727,28
375,Kota Lama Semarang,kota lama semarang bahasa jawa translit kutha lama semarang adalah suatu kawasan di semarang yang menjadi pusat perdagangan pada abad 1920 pada masa itu untuk mengamankan warga dan wilayahnya kawasan itu dibangun benteng yang dinamai benteng vijhoek untuk mempercepat jalur perhubungan antar ketiga pintu gerbang dibenteng itu maka dibuat jalanjalan perhubungan dengan jalan utamanya dinamai heeren straat saat ini bernama jl let jen soeprapto salah satu lokasi pintu benteng yang ada sampai saat ini adalah jembatan berok yang disebut de zuider pornkawasan kota lama semarang disebut juga outstadt luas kawasan ini sekitar 31 hektare dilihat dari kondisi geografi tampak bahwa kawasan ini terpisah dengan daerah sekitarnya sehingga tampak seperti kota tersendiri dengan julukan little netherland kawasan kota lama semarang ini merupakan saksi bisu sejarah indonesia masa kolonial belanda lebih dari 2 abad dan lokasinya berdampingan dengan kawasan ekonomi di tempat ini ada sekitar 50 bangunan kuno yang masih berdiri dengan kukuh dan mempunyai sejarah kolonialisme di semarang secara umum karakter bangunan di wilayah ini mengikuti bangunanbangunan di benua eropa sekitar tahun 1700an hal ini bisa dilihat dari detail bangunan yang khas dan ornamenornamen yang identik dengan gaya eropa seperti ukuran pintu dan jendela yang luar biasa besar penggunaan kacakaca berwarna bentuk atap yang unik sampai adanya ruang bawah tanahseperti kotakota lainnya yang berada di bawah pemerintahan kolonial belanda dibangun pula benteng sebagai pusat militer benteng ini berbentuk segi lima dan pertama kali dibangun di sisi barat kota lama semarang saat ini benteng ini hanya memiliki satu gerbang di sisi selatannya dan lima menara pengawas masingmasing menara diberinama zeeland amsterdam utrecht raamsdonk dan bunschoten pemerintah belanda memindahkan permukiman tionghoa pada tahun 1731 di dekat permukiman belanda untuk memudahkan penga wasan terhadap segala aktivitas orang tionghoa oleh sebab itu benteng tidak hanya sebagai pusat militer tetapi juga sebagai menara pengawas bagi segala aktivitas kegiatan orang tionghoankota lama menjadi salah satu ikon primadona bagi warga kota semarang sampai mancanegara turut datang ke kota lama ini rencananya kota lama semarang akan diajukan oleh situs warisan dunia unesco,Budaya,Semarang,0,47,90.0,-6.9681399,110.4278611,21
376,Semarang Chinatown,terbentuknya pecinan semarang tak terlepas dari geger pecinan di batavia jakarta tempo dulu pada 1740 kala itu warga tionghoa memberontak pada penguasa belanda buntut dari tragedi tersebut banyak penduduk keturunan tiongkok melarikan diri ke sepanjang pantai utara jawa hingga akhirnya sampai di semarang hingga 1743 pemberontakan masih terus berlangsung hingga akhirnya mampu dihentikan total oleh tentara belanda pemerintah kolonial lantas memutuskan untuk mengumpulkan warga tionghoa dalam satu lokasi setelah sempat menempati daerah simongan dekat klenteng sam poo kong mereka kemudian dipindah ke kali semarang hingga akhirnya dikenal sebagai kawasan pecinan sampai sekarang,Budaya,Semarang,30000,45,30.0,-6.974992299999999,110.424954,21
377,La Kana Chapel,la kana chapel menawarkan konsep baru standing party manjakan selera anda dengan menu memasak langsung spesial masakan segar ala menit di piring anda ini adalah tempat pernikahan kerajaan di tempat terindah di gunung bagi anda yang menginginkan sentuhan kemewahan dan glamour untuk pesta outdoor dan indoor kapel la kana dapat menampung hingga 48 orang di kapel dan 500 lebih di halaman dan ballroom dapat menampung 1000 orang,Taman Hiburan,Semarang,35000,45,,-7.215692300000001,110.3649392,29
378,Jembatan Biru Ambarawa,jembatan ini terletak di tuntang kab semarang jawa tengah dekat dengan rawa pening dan sungai tuntang kalau yang biasa mondar mandir salatigasemarang pasti tidak asing dengan yang namanya jembatan tuntang nah sungai tuntang ini berada tepat di bawah jembatan tuntang yang bermuara di rawa pening bagi pengunjung yang senang berfoto wisata jembatan biru memiliki beberapa spot foto terbaik salah satunya adalah di tengah jembatan jika beruntung pengunjung juga akan melihat kereta uap yang melintas di depan tempat wisata jembatan biru dari atas jembatan pengunjung juga bisa melihat gunung ungaran gunung temoloyo dan juga gunung merbabu,Taman Hiburan,Semarang,0,42,60.0,-7.267820100000002,110.4483217,23
379,Goa Rong,semarang memiliki wisata di ketinggian bernama goa rong keberadaan kawasan wisata ini menunjukkan bahwa semarang tak hanya identik dengan lawang sewu atau kota lama saja meskipun bernama goa rong tempat yang menonjol di sini bukanlah gua nya melainkan daerah ketinggian dengan pemandangan yang menakjubkan sementara di objek wisata ini bagian guanya hanya lorong yang sempit dan tidak memungkinkan dimasuki oleh manusia namun sebaliknya pemandangan yang tersaji dari atas bukitnya begitu menakjubkan wisatawan dapat menghabiskan waktu dengan berfoto menikmati pemandangan atau kuliner di cafe bahkan tersedia juga fasilitas outbond,Cagar Alam,Semarang,5000,43,,-7.2721621,110.4698457,16
380,Masjid Agung Ungaran,masjid agung almabrur berlokasi di jln ahmad yani desa sidomulyo kecamatan ungaran tibur kabupaten semarang provinsi jawa tengah masjid ini juga menjadi masjid agung bagi kabupaten semarang ibukota provinsi jawa tengah masjid agung almabrur juga dikenal sebelumnya dengan masjid ikatan persaudaraan haji indonesia iphi pembangunan masjid ini dimulai pada tahun 2010 silam dengan pendirian yang mengambil lahan seluas 3200 meter persegi dengan luas bangunannya sekitar 1550 persegi karena memang ditujukan untuk menjadi masjid agung kota semarang maka bangunan masjid ini pun didirikan tepat menghadap alunalun kota semarang atau lebih dikenal sebagai alunalun asmara dan berseberangan dengan rumah dinas bupati semarang,Tempat Ibadah,Semarang,0,47,,-7.135070499999999,110.4088131,16
381,Tugu Muda Semarang,tugu muda monumen pemuda indonesia adalah sebuah monumen batu di semarang jawa memperingati perjuangan kemerdekaan oleh pemuda indonesia itu didedikasikan oleh presiden sukarno pada 20 mei 1953 untuk memperingati pertempuran lima hari terus menerus antara pemuda semarang dan batalyon jepang yang dipimpin oleh mayor kido dari 1419 oktober 1945 pasukan jepang mengusir belanda dari indonesia sebagai kakak lakilaki asia namun jepang lebih kejam terhadap pembangkang daripada rekanrekan belanda mereka tugu batu tersebut terdiri dari sebuah pondasi badan dan kepala satu sisi tugu dibuat dalam relief dengan kolam hias dan taman yang mengelilinginya,Budaya,Semarang,0,47,,-6.9843485,110.4093207,28
382,Kampoeng Kopi Banaran,kampoeng kopi banaran sebuah agro wisata perkebunan kopi di kabupaten semarang tempat wisata ini memiliki luas 462 hektar yang sebagian dijadikan resort dan tempat wisata lokasinya berada di areal perkebunan kopi kebun getas afdeling assinan tepatnya jl raya semarang solo km 35 lokasi kampoeng kopi banaran yang berada di ketinggian 480 600m dpl membuat suhu udara disana sejuk antara 23c 27c jadi cocok banget buat pelesir mencari udara dingin dan segar dengan pemandangan indah menghilangkan penat kesibukan kota besar di tengah perkebunan yang asri,Taman Hiburan,Semarang,200000,43,90.0,-7.253900499999999,110.4414953,19
383,Taman Tabanas,taman tabanas merupakan sebuah taman yang letaknya berada di tanjakan gombel semarang dari taman tabanas semarang ini pengunjung bisa melihat landscape pemandangan kota semarang menjadikan taman tabanas ini menjadi salah satu daya tarik untuk dikunjungi di sekitar taman tabanas semarang ini terdapat cafe resto dan hotel yang menambah indah dan menjadi satu daya tarik tersendiri taman tabanas semarang taman tabanas juga memiliki nama gardu pandang gombel semarang meski warga semarang sendiri lebih mengnal taman ini dengan nama taman tabanas,Taman Hiburan,Semarang,0,44,60.0,-7.038803199999999,110.4215576,23
384,Kampung Tematik Jawi,tak dipungkiri lagi kalau kampung jawi gunungpati semarang memang sudah viral bahkan banyak dikunjungi masyarakat padahal wisata kuliner ini berawal dari kampung kecil namun kini sudah banyak didatangi baik dari penduduk lokal hingga luar kota ketenaran pun kini juga kerap menghiasi lama sosmed saat mengunjungi kampung jawi gunungpati ini kamu bisa merasakan atmosfer pedesaan tempo dulu selain itu nuansa malam juga damai dan malam plus pencahayaan yang remangremang karena memang pakai lampu sentir lampu minyak jadi asik banget kalau untuk nongkrong lamalama,Budaya,Semarang,0,45,90.0,-7.029097399999999,110.3775382,19
385,Kampung Batik Gedong Semarang,kampung batik semarang merupakan salah satu kampung di kota semarang yang unik dan menarik yang selalu dikaitkan dengan batik semarang sejak zaman dulu hingga sekarang kampung batik semarang ini letaknya ada di seputar daerah bubagan semarang kampung batik semarang dalam sejarah dari tahun 1970 sampai 1980 an pada saat itu mati total tidak ada aktivitas membatik baru kemudian pada tahun 2005 mulai ada kegiatan hal ini berlangsung karena ada anggapan kok namanya kampung batik semarang akan tetapi kok tidak ada orang yang membatik maka mulailah kegiatan seperti pelatihan membatik sering digalakan hal ini bertujuan untuk memfasilitasi dan merevitalisasi kampung batik semarang pada waktu itu terkenal dengan batik krajan batik gedong batik tengah batik malang batik kubur sari dan batik kandang wedus yang terkenal dengan motifnya sendirisendiri akan tetapi sayang motif itu tidak terekam secara visual dan ini sebenarnya menjadi harta karun yang belum ditemukan sampai sekarang visual pada motif batikbatik ini,Budaya,Semarang,0,44,45.0,-6.968882100000001,110.4318692,21
386,Air Terjun Semirang,terletak di lereng gunung ungaran bagian utara terdapat sebuah air terjun yang eksotis dengan kolam renang yang berwarna hijau yang dikelilingi popohonan dan kesejukan udara pegunungan nama lokasi tersebut adalah air terjun semirang atau disebut juga curug semirang dan masyarakat semarang menyebutnya dengan curug semarang karena keindahannya lokasi wisata ini sering dikunjungi oleh para wisatawan pada saat harihari biasa apalagi saat liburan tiba air terjun semirang atau curug semirang berada di kawasan hutan lindung dengan luas 10 hektar di bawah pengelolaan perum perhutani adapun air terjun ini memiliki ketinggian sekitar 45 meter jarak lokasi parkiran dengan lokasi air terjun sekitar 500 meter dan selama perjalanan para pengunjung akan disuguhkan pemandangan alam yang masih asri dengan kesegaran udara yang sangat sejuk,Cagar Alam,Semarang,9000,44,,-7.166297100000002,110.381068,23
387,Obyek Wisata Goa Kreo,goa kreo semarang yang berada di ibukota jawa tengah ini begitu hit di kalangan netizen tak heran jika cuaca cerah antrian menuju ke sana begitu mengular meski tak ada angkutan umum menuju ke sana tak menghalangi rasa penasaran wisatawan gua ini terbentuk secara alami yang membedakan gua ini dengan gua lainnya adalah letaknya lokasinya terletak di tengah waduk jatibarang sebuah bendungan yang membendung sungai kreo,Cagar Alam,Semarang,5500,43,60.0,-7.0372113,110.3476164,18
388,Watu Gunung Ungaran,objek wisata alam memang sangat cocok dikunjungi terlebih saat akhir pekan ditambah lagi lokasi objek wisata yang tidak terlalu jauh dari pusat kota seperti objek wisata watu gunung yang ada di ungaran kota semarang berkunjung ke wisata alam dapat membuat pikiran menjadi segar terlebih objek wisata ini menawarkan wisata alam dan air yang menawan selain itu dipadukan juga dengan nuansa adat jawa yang khas dulunya kawasan watu gunung ini bukanlah suatu objek wisata hanya tanah yang ditumbuhi pohon pala dan cengkeh yang lebat sayangnya kawasan tersebut gersang dan susah mendapatkan air kemudian di tahun 2004 sang pemilik berinisiatif untuk mendirikan villa pribadi dan lama kelamaan dibuatlah objek wisata yang dibuka untuk umum dengan tetap mempertahankan bangunan joglo sebagai ciri khasnya,Cagar Alam,Semarang,25000,44,,-7.129806599999999,110.388832,23
389,Brown Canyon,di indonesia brown canyon adalah sebuah bekas penambangan tanah di meteseh tembalang semarang lokasi ini menjadi salah satu lokasi bukan tempat wisata yang populer di semarang dan dianggap mirip dengan grand canyon di amerika serikat kemiripan ini terletak pada bukitbukit yang berubah menjadi tebingtebing curam,Cagar Alam,Semarang,0,42,30.0,-7.0565164,110.4862531,21
390,Durian Gardens and Tourism Education Watu Simbar,perlu diketahui watu simbar ini merupakan lokasi wisata yang menawarkan edukasi dari berbagai macam pohon durian walaupun terkesan biasa saja hal tersebut lah yang sebenarnya menjadi keunikan tempat ini apabila seseorang datang kemari orang tersebut akan bisa mempelajari banyak hal tentang pohon durian selain bisa mempelejari berbagai macam hal tentang pohon durian tersebut tentu lah para pengunjung pun bisa membeli durian yang berada disana,Cagar Alam,Semarang,5000,41,45.0,-7.096707899999999,110.3900517,13
391,Flower Farm Setiya Aji,di taman bunga setiya aji flower farm kita bisa melihat warnawarni bunga krisan yang terlihat sangat cantik selain itu lokasinya yang berada di dataran tinggi membuat udara di kebun bunga bandungan ini terasa cukup segar taman bunga setiya aji flower farm bandungan ini dalam sekejab menarik perhatian wisatawan terutama kalangan anak muda yang penasaran ingin melihat keindahan bungabunga di tempat wisata semarang tersebut kini setiya aji flower farm menjadi salah satu tempat wisata favorit di bandungan yang wajib dikunjungi terutama bagi wisatawan yang sedang mencari objek wisata romantis di kabupaten semarang selain di gedong songo,Cagar Alam,Semarang,7500,41,45.0,-7.2241813,110.3782661,23
392,Ekowisata Mangrove Wonorejo,hutan wisata mangrove surabaya merupakan wisata yang menggabungkan wisata rekreasi dan edukasi di area dengan luas kurang lebih 200 hektar ini ditanami berbagai tanaman bakau lokasi wisata ini dikelola dengan baik oleh pemerintah kota surabaya sehingga wisata ini diminati pengunjung karena tertata rapi dan bersih aktivitas wisata yang bisa dilakukan antara lain berkeliling hutan mangrove baik menggunakan perahu atau berjalan kaki serta wisata edukasi mengenai ekosistem sekitarx000d,Cagar Alam,Surabaya,0,43,60.0,-7.308648199999999,112.8216622,16
393,Taman Harmoni Keputih,tempat tersebut ialah taman hatmoni keputih surabaya yang memiliki segudang koleksi bunga warnawarni dulunya tempat ini merupakan lokasi pembuangan sampah atau tpa namun kini bertransformasi menjadi sebuah wisata taman yang sangat cantik bukan hanya cantik namun bungabunga yang bermekaran di taman harmoni terlihat sangat instagramable sehingga tak heran jika mayoritas pengunjung tempat ini merupakan para kaum kawula muda penggiat sosial media lantas berapa sih budget untuk memasuki kawasan taman harmoni surabaya ini kamu nggak perlu khawatir karena harga tiket masuk taman harmoni keputih surabaya ini gratis kamu hanya perlu menyiapkan kocek untuk membayar karcis parkir saja,Cagar Alam,Surabaya,0,44,60.0,-7.2952211,112.8035603,18
394,Air Mancur Menari,jembatan kenjeran dengan air mancur menarinya sejatinya bukan hanya sebuah jembatan penghubung jalan saja namun juga dimanfaatkan sebagai destinasi wisata oleh pemerintah kota surabaya posisi air mancur menari sendiri berada di ujung jembatan kenjeran dekat dengan anjungan penyeberangan atau di taman hiburan pantai thp lokasi ini sangat ramah kaum difabel karena tersedia lift yang dapat mereka gunakan untuk mempermudah perjalanan mereka sembari menunggu pertunjukan air mancur menari yang spektakuler di jembatan kenjeran ini anda dapat menikmati pemandangan indah matahari terbenam sunset di jembatan ini jangan lewatkan untuk berfoto dengan laut lepas yang memesona sebagai latar belakangnya anda juga dapat menikmati berbagai kuliner lezat khas jawa timur di lokasi ini karena banyak pedagang kaki lima yang berjualan di sini berbagai mainan anakanak pun dijual di lokasi ini jadi tidak perlu kuatir bahwa anakanak akan merasa bosan menunggu pertunjukan air mancur menari yang mereka tunggutunggu silakan atur jadwal kunjungan anda untuk menyaksikan taman air mancur menari kenjeran ini dan buktikan sendiri keindahannya pastikan bahwa mobilitas anda terjamin dengan sewa mobil surabaya karena di lokasi ini masih minim transportasi online pada malam hari,Taman Hiburan,Surabaya,35000,44,45.0,-7.2356933,112.7955234,13
395,Taman Prestasi,taman prestasi surabaya merupakan salah satu taman yang begitu terkenal di kota pahlawan dan banyak dikunjungi sehingga tak heran jika menjadi tempat favorit bagi keluarga terutama pada saat weekend di tempat lain juga ada loh nama stadion dan taman yang sama persis dengan yang di surabaya ini di bontang kaltim yang punya stadion dengan nama stadion taman prestasi jalan ahmad yani sukarasa kota tangerang banten 15111 juga ada sebuah taman bernama taman prestasi persis bukan di jogja juga ada sebuah taman yang serupa bernama taman pintar,Taman Hiburan,Surabaya,0,46,,-7.2614722,112.7428284,21
396,Monumen Kapal Selam,monumen kapal selam atau disingkat monkasel adalah sebuah museum kapal selam yang terdapat di embong kaliasin genteng surabaya terletak di pusat kota monumen ini sebenarnya merupakan kapal selam kri pasopati 410 salah satu armada angkatan laut republik indonesia buatan uni soviet tahun 1952 kapal selam ini pernah dilibatkan dalam pertempuran laut aru untuk membebaskan irian barat dari pendudukan belandankapal selam ini kemudian dibawa ke darat dan dijadikan monumen untuk memperingati keberanian pahlawan indonesia monkasel berada di jalan pemuda tepat di sebelah plaza surabaya selain interior kapal selam di sini juga diadakan pemutaran film tentang proses peperangan yang terjadi di laut aru jika ingin mengunjungi tempat wisata ini maka akan ditemani oleh seorang pemandu lokal yang terdapat di sananada cerita unik di balik hadirnya monumen kapal selam ini pada suatu malam pak drajat budiyanto yang merupakan mantan kkm kri pasopati 410 buatan rusia ini dan juga mantan kkm kri cakra 401 buatan jerman barat bermimpi diperintahkan oleh ksal pada waktu itu untuk membawa kapal selam ini melayari kali mas ternyata mimpi itu menjadi kenyataan dia ditugaskan untuk memajang kapal selam di samping surabaya plaza caranya dengan memotong kapal selam ini menjadi beberapa bagian kemudian diangkut ke darat dan dirangkai dan disambung kembali menjadi kapal selam yang utuh,Budaya,Surabaya,15000,44,30.0,-7.2654304,112.7503052,19
397,Taman Kunang-Kunang,taman kunang kunang di surabaya ini mempunyai luas 400 meter persegi dan taman kunang kunang di surabaya ini diresmikan oleh walikota surabaya ibu tri rismaharini pada hari sabtu 28 oktober 2010 lokasi taman kunang kunang di surabaya ini terletak di jalan panjaringan timur panjaringan sari kecamatan rungkut kota surabaya taman kunang kunang di surabaya ini letaknya persis berada di antara dua bangunan rumah susun dan terdapat tulisan taman kunang kunang dengan latar belakang putih taman kunang kunang di surabaya mempunyai banyak fasilitas publik yang cukup lengkap diantaranya adalah lapangan futsal lapangan basket dan area bermain untuk anak anak taman kunang kunang di surabaya ini telah menjadi kawasan bermain di surabaya untuk semua kalangan mulai dari anak anak remaja maupun dewasa bahkan taman kunang kunang di surabaya ini juga tidak jarang dikunjungi oleh para lansia,Taman Hiburan,Surabaya,0,44,45.0,-7.318220199999999,112.7842405,20
398,Taman Buah Surabaya,wisata taman buah undaan di surabaya adalah salah satu tempat wisata yang berada di blok m suturejo utara kabupaten surabaya provinsi jawa timur negara indonesia wisata taman buah undaan di surabaya adalah tempat wisata yang ramai dengan wisatawan pada hari biasa maupun hari liburan tempat ini sangat indah dan bisa memberikan sensasi yang berbeda dengan aktivitas kita sehari hari wisata taman buah undaan di surabaya memiliki pesona keindahan yang sangat menarik untuk dikunjungi sangat di sayangkan jika anda berada di kota surabaya tidak mengunjungi wisata taman yang mempunyai keindahan yang tiada duanya tersebut wisata taman buah undaan di surabaya sangat cocok untuk mengisi kegiatan liburan anda apalagi saat liburan panjang seperti libur nasional ataupun hari ibur lainnya keindahan wisata taman buah undaan di surabaya ini sangatlah baik bagi anda semua yang berada di dekat atau di kejauhan untuk merapat mengunjungi tempat wisata taman buah undaan di surabaya di kota surabaya,Taman Hiburan,Surabaya,0,41,30.0,-7.266213899999999,112.795281,25
